IMFD	TP ICAP UK MTF - FX DERIVATIVES	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMFX	ICE MARKETS FOREIGN EXCHANGE		IFUS	IFUS	NSPD		US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMGB	TP ICAP UK MTF - GOVERNMENT BONDS EXCLUDING GILTS	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMGI	TP ICAP UK MTF - GILTS	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMIR	ICE MARKETS RATES		IFUS	IFUS	NSPD		US	ATLANTA	WWW.THEICE.COM	ACTIVE	Americas	North America	1	1
IMMH	IMMH - INTESA SANPAOLO		IMMH		SINT		IT	MILAN	WWW.INTESASANPAOLO.COM	ACTIVE	Europe	Southern Europe	0	1
IMMM	TP ICAP UK MTF - MONEY MARKET INSTRUMENTS	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMRD	TP ICAP UK MTF - INTEREST RATE DERIVATIVES	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMSB	TP ICAP UK MTF - CORPORATE BONDS AND SECURITIES DEBT	TP ICAP MTF LTD	ICPM	ICPM	MLTF		GB	LONDON	HTTPS://TPICAP.COM/TPICAP/REGULATORY-HUB/TP-ICAP-UK-MTF	ACTIVE	Europe	Northern Europe	1	1
IMTF	INTEGRAL MTF		IMTF		MLTF		GB	LONDON	WWW.INTEGRALMTF.COM	ACTIVE	Europe	Northern Europe	0	1
IMTS	MTS IRELAND		XMTS	XMTS	NSPD		GB	LONDON	WWW.MTSIRELAND.COM	EXPIRED	Europe	Northern Europe	1	1
INCA	INSTINET DESK CROSS		XINS	XINS	NSPD		US	NEW YORK	WWW.INSTINET.COM	ACTIVE	Americas	North America	1	1
INCR	INTELLIGENTCROSS	INTELLIGENT CROSS LLC	INCR		ATSS		US	STAMFORD	WWW.INTELLIGENTCROSS.COM	ACTIVE	Americas	North America	0	1
